Low Price,Number of Trades,BB_Lower_24h,BB_Width_24h,MACD_Signal,Volume_MA24,Volatility_24h
91415.79,329282.0,89183.80522234022,0.0287516346541977,-60.010246785492754,2615.737155,0.33999977713844415
91555.54,214675.0,89129.53552847792,0.0306547152852032,0.6894202544291304,2147.4518766666665,0.331500162883741
91640.0,239853.0,89100.50101262725,0.0316987401101455,58.098457274525664,1885.2804925,0.32788200210515955
91680.0,185757.0,89062.7686338423,0.0331485902273555,111.24153517396198,1728.0617699999998,0.3240336520753983
90051.1,453341.0,89041.44538990359,0.0337920870734404,134.83087840663802,1953.3451616666669,0.4314714532259872
90100.5,263667.0,89033.05825944035,0.0333682344375327,142.2135827649694,1920.7187485714287,0.4264734614711994
89376.9,383233.0,88934.96035165899,0.0350059541907355,122.5349960157185,2005.72191125,0.45839473087644916
89436.29,451637.0,88934.78028261306,0.0346949227955956,99.50296754483158,2121.723038888889,0.4885307045471781
90904.25,377081.0,88878.51068809848,0.0390807066618115,135.54863138652107,2527.743630833333,0.6746944839120967
89667.66,383991.0,88960.29059115447,0.0385940676676835,125.32663018931916,2467.7742992857143,0.7124838448983009
90412.0,457774.0,89070.86652745026,0.0374852911198993,125.93106886928952,2539.9310140000002,0.7273615380988672
91144.08,226527.0,89294.70579292538,0.0346138487471605,128.9526154258842,2484.279116875,0.7183849712612271
91001.0,103431.0,89457.28943944149,0.0325506370968565,130.98974370292453,2388.0721376470588,0.7158787142773351
90224.02,223315.0,89537.8578283244,0.031575665280826,121.09265267295092,2341.4228566666666,0.7314779085213263
90357.0,176262.0,89649.36207714891,0.0299349590318096,113.19362462095602,2278.825042631579,0.7410449616331978
90616.0,136859.0,89646.8321214141,0.0300685995473232,101.4591352345312,2199.5180275,0.7246266469169753
90702.73,115961.0,89692.4493020434,0.0295744979603796,96.02860540066374,2137.4203904761903,0.7305957651017447
91163.9,110512.0,89724.94673717122,0.0294936893036876,97.67833188071596,2078.2217063636363,0.7307508082940846
91248.01,141302.0,89785.24879334772,0.0291331969084638,105.05215738163562,2031.583671304348,0.728462928997512
91238.09,108267.0,89821.88175107361,0.0293691003318141,120.95584518873274,1987.2679254166667,0.7308220311196068
91598.5,120901.0,89828.32376896708,0.0291096767037635,142.40652209998325,1908.1654862500002,0.6617069293871896
91600.0,105126.0,89830.46122410317,0.0290799017062649,160.4747486695411,1849.30033,0.6616491467532786
91400.03,109748.0,89831.57787995384,0.0289776699956312,177.67834206819217,1830.7653333333335,0.6622660997047178
91200.0,191570.0,89832.0032104489,0.0289810227457291,191.65138250448427,1847.9049783333332,0.6621775256968041
91485.04,193823.0,89832.62998771187,0.0289326094074513,203.3299423090083,1834.6302675,0.6621681834638695
91524.0,125489.0,89929.49523859817,0.0281019395186668,210.9192280587201,1734.3982462499998,0.5778361907158098
91652.01,242372.0,89952.84689307478,0.0291070226628382,228.08519035458505,1787.7092495833333,0.5977333745400157
90975.8,535025.0,90385.78346343292,0.0227456664176483,229.2200494976217,1882.4058383333333,0.6171845004229424
92147.12,240807.0,90334.44827799148,0.0247859211818023,254.1177992689216,1705.4670304166666,0.429818163055211
92339.26,348956.0,90263.63395424756,0.0273880356757215,277.68937379224144,1745.9736641666668,0.43206805477942806
92711.5,466387.0,90239.41807188606,0.0306005784138256,316.8508010452712,1830.0462558333331,0.3714167494151031
93060.0,325061.0,90291.42824474744,0.0319636911562865,356.3351590625299,1836.2997587499997,0.38506419573216893
92165.05,343405.0,90314.51837047994,0.0326177824061386,380.8571024170016,1790.1968574999999,0.3878857050758389
91800.0,283669.0,90363.59389928816,0.0324775992066795,389.6803886048962,1804.9861166666667,0.3895447788628495
91320.0,283669.0,90421.41858651822,0.0319646950428511,381.4001837574948,1836.3962666666666,0.3963111365750471
91585.3,155412.0,90616.36942351804,0.029240211098803,369.6961259027482,1819.1686174999998,0.3779089546374273
92000.0,132271.0,90714.05673042922,0.0281087798423228,351.3635498206217,1803.0377479166666,0.36915329573286243
91580.0,158635.0,90948.0756091054,0.024709962234845,298.2103409336976,1819.8061366666668,0.35348914708464946
91500.0,163185.0,91006.479963703,0.0239165614054714,270.01876449771646,1840.8751954166667,0.3557706514348747
91850.0,120039.0,91058.0115955177,0.0233133170486064,244.96276467223407,1830.7241804166667,0.35563891740046566
91958.56,111485.0,91079.6905604433,0.0233139245255449,228.7578846170082,1821.76295625,0.35681766019337485
92352.59,111963.0,91096.97323170165,0.0233465194077926,216.3145368545993,1813.62072125,0.3578888718273982
92300.0,188554.0,91141.73617260523,0.0233665368031472,214.00523773539467,1823.5157729166667,0.3606688534329419
92720.0,180686.0,91150.90896053935,0.0243508270270528,223.25904293274047,1869.1837025000002,0.36446562704098123
92970.0,191097.0,91192.62062490908,0.0247390906135797,237.17114357072668,1893.6807925,0.3646535588723841
93009.98,166673.0,91226.03249603976,0.0253402088861546,255.58082093334025,1904.4939095833333,0.3653272699942585
92808.0,261786.0,91274.02403617918,0.0258727924290013,278.0722765272915,1927.0908658333335,0.3643964537434386
93314.49,362121.0,91247.83505527652,0.0273593574828026,302.54256575868953,1873.0415508333335,0.33382430246252764
93531.94,539038.0,91313.90885558656,0.0285737885461175,339.8569120435744,1860.9968763333334,0.24970971607489117
93828.0,730860.0,91265.8318131281,0.0319848978262268,386.3923154523621,1864.1560755,0.22984362467962544
94050.0,641417.0,91183.56558629451,0.0357488554627745,437.18299889584046,1880.3790413333334,0.21533103320035518
93316.0,688413.0,91189.01533129335,0.037219967506804,475.9418721773624,1985.37696925,0.25229880456789805
93594.31,560989.0,91190.9335116796,0.0381741396293848,501.9423095564567,1923.5878667499999,0.25059254681559995
93138.0,658957.0,91190.11649852598,0.0383199230350403,513.7321435339753,1882.8835359166667,0.21631607609293396
93240.12,355608.0,91178.88321570796,0.0391146212969937,519.8676999947979,1851.6427746666668,0.209555722217721
93801.45,400606.0,91204.18377591422,0.0400685199796696,525.2921867902402,1839.7641542500003,0.16418747198067535
93900.01,261751.0,91267.32463271068,0.0406059278029467,530.2879794749953,1807.8652738333333,0.15497643034109365
93933.62,107494.0,91413.64848989205,0.0396524661359338,530.2679953126543,1773.7432763333334,0.14462398490889578
93770.07,121668.0,91500.03088417515,0.0395133806095974,527.9070949280205,1758.4666130000003,0.1316571998981807
94194.62,190806.0,91621.00157903356,0.0391275782390637,529.7490245212504,1800.0886075833332,0.1290866202288829
94596.0,165705.0,91782.01493644316,0.0381285922589113,532.8076489036467,1799.813743,0.12755399338377016
94040.0,253311.0,92037.44949757024,0.0351822284843487,530.4939999124182,1838.4789763333335,0.13140403601614187
94400.0,353975.0,92141.08413350533,0.0357758158474927,545.9655925146683,1976.9180094583332,0.2404164293864413
96800.01,375581.0,91990.62132095009,0.0512219221234322,734.2435375250614,2371.5909614999996,0.3837646000429273
96912.0,253716.0,92073.72236715008,0.0530481148040006,794.8158384087734,2382.8765623333334,0.3828181094832073
96723.96,224409.0,92130.2148772498,0.055131202339791,849.1320908266649,2369.6669564999997,0.3811406252782273
97024.0,278432.0,92193.1785999778,0.057408762377362,902.8054504250938,2368.9630510833335,0.3822446541096774
97272.18,255782.0,92267.75800373324,0.0596159979186292,953.482187239386,2429.53075275,0.38235695822052135
97729.77,466606.0,92344.73636961558,0.0617561661477979,1000.9448194391896,2542.5495685833334,0.38238286597788046
97300.0,591351.0,92507.48520405986,0.0620703751632779,1031.1404792651606,2600.8730519166666,0.41224046568513245
97019.94,453588.0,92577.2627875175,0.0631898172505281,1049.6768842579313,2580.5110743333335,0.38860276532891064
96521.73,674067.0,92661.39930894412,0.0638355109152635,1050.056345026834,2611.3260676666664,0.40298133098170213
96276.69,553302.0,92932.37010777628,0.0625043704055446,1005.2984901322344,2690.135487666667,0.3890369032186349
96927.42,340742.0,93120.93846508754,0.0615959159372233,989.4620095907828,2695.1140222500003,0.4097755953981533
97668.0,394075.0,93377.6720982336,0.0601234164526384,981.9027954952865,2706.1973930833333,0.4019660735544958
97721.96,489890.0,93646.65179689517,0.0581634770588514,970.5075640809048,2809.0599344583334,0.4178583852836674
97608.18,340860.0,93893.10495016655,0.056235572833818,959.693501887622,2811.520789875,0.4179119198620043
97533.18,260464.0,94167.69339289726,0.0537818346762656,945.3200812085512,2843.379409875,0.4216171382495521
97850.0,131133.0,94515.78787247096,0.050049235312451,933.412404143879,2859.1969327916663,0.41748941009237056
98305.34,166166.0,94900.48918572137,0.0456595958251278,920.9266841442864,2884.515019875,0.4193401779959037
97841.57,204011.0,95258.47054851628,0.0412942230288404,901.3764241304297,2871.2319269583336,0.4258050373580126
97840.0,173365.0,95686.95008639184,0.0353884316108524,877.8688787656159,2879.8371827916667,0.4249688368555417
98039.55,210033.0,96329.80822659012,0.0257190617849999,859.6617805645848,2877.2092477916667,0.4215155622937404
98422.33,294625.0,96602.13195514916,0.0227132630458895,847.2666583136431,2809.2407447916667,0.3479174239475546
98666.67,198195.0,96578.00648915816,0.0242591147565506,836.6062016803261,2611.331335833333,0.19100619681973163
98517.21,153828.0,96588.61845388662,0.0252798721606515,825.5854882851446,2519.4487656666665,0.18604402959128186
98875.82,297961.0,96711.69732407224,0.0262778372880663,809.6793702756115,2534.7691523333337,0.1750173739086019
98750.0,249734.0,96802.31568467214,0.0259791506734133,797.3667511862066,2552.360984,0.18671803761500477
98358.0,254900.0,96840.76554722992,0.0261492226318289,778.5428953717891,2545.466504,0.17528451102931925
98256.41,240327.0,96873.15616639238,0.0261165243958186,750.0320097886665,2496.8982856666667,0.18202518272290236
98219.84,226368.0,96882.2110923128,0.0265637897016384,722.7392328601982,2378.179444,0.19207248294392948
98492.0,225230.0,96979.0495263131,0.0257682094413162,692.0153323226652,2290.3575685833334,0.165020032702343
97344.9,643936.0,97010.057333425,0.025574287031239,645.4933130103159,2307.6949581666668,0.2138340172952456
97122.11,692038.0,97058.15822139475,0.0249252390356283,582.5775625711274,2257.6166473333333,0.2136680579657924
97155.68,669807.0,97332.66973888988,0.0206975494832994,533.1825155795717,2145.4217994166665,0.30196400953981256
98220.0,455130.0,97517.86920831508,0.0183564228302195,496.8477466810651,2098.2251010833334,0.2943447741467147
98753.66,368168.0,97551.4291210913,0.0183241648950304,468.4592305770287,2091.865608583333,0.2557375833461149
98924.01,362364.0,97648.31736955658,0.0189289337210027,430.7047746407056,1983.7010092916669,0.2410271206997815
98711.37,194166.0,97700.28536961463,0.0189515904010425,427.3018870168056,1947.0483359583332,0.2390621234305571
98535.0,133935.0,97719.07087908816,0.0189239334575082,415.3672831107545,1948.1225355416666,0.25762308304938
98576.85,95378.0,97749.1735376197,0.0187489256774455,401.98642650757705,1924.5545517916664,0.26075132919038957
98550.02,129967.0,97821.29114480191,0.0178823829687729,383.3822850808235,1906.9983805416668,0.25815821954026075
98313.48,153642.0,97879.57222755913,0.0171379590041089,360.8895502438178,1909.4296767916667,0.258161668678726
98300.0,136210.0,97869.48385627376,0.0172480408481028,334.6175793115142,1876.0643830416666,0.24327260056082517
98404.02,116748.0,97863.61872865749,0.0171914778923654,309.51314758359786,1773.9645141666667,0.24243927177312158
98284.61,197072.0,97853.51947857592,0.0172252826716633,284.3067262565099,1773.8218425000002,0.2427734679564016
98399.83,149114.0,97852.52839396264,0.017183904286592,262.5657495436556,1746.8676166666664,0.24467452791768562
98583.72,88565.0,97849.60551250292,0.0170061021403209,242.8161665259936,1722.9836329166667,0.24216250998949795
98408.57,101268.0,97847.65738402282,0.0165531858267017,222.41862341501945,1637.6109758333332,0.2410696174025045
98369.0,160392.0,97830.86937135854,0.0166045882532402,200.44033008746425,1605.4809883333335,0.23506127082962552
98359.17,115404.0,97816.85975622796,0.0166755899357654,178.12012019441067,1556.4946370833334,0.23447261483657905
98300.0,126047.0,97817.6216573908,0.0166742119312981,155.7032211887281,1532.45375,0.22942797199622117
98374.25,70017.0,97801.17943792888,0.0166318242113906,134.3880337499235,1507.8611016666666,0.21590121252467032
98415.0,105051.0,97800.2082295228,0.0166042186906133,117.26692484840636,1499.484306666667,0.21434820223211432
98532.08,128986.0,97912.35525936596,0.0149890893192835,102.3411439870958,1374.3824775,0.16628509536413227
98465.04,271567.0,98235.46136457437,0.0096348929819284,92.72749310158083,1283.5094779166668,0.14967132886502688
98400.0,231434.0,98208.66116251716,0.0099897544881339,81.2417789012128,1210.9758645833333,0.0
97533.0,454053.0,98026.2583448609,0.0128077102904347,57.972730766084254,1280.0213712500001,0.04088447704763554
97336.06,270025.0,97924.3691444374,0.0140970777095727,31.468078173479515,1281.7298587500002,0.046261743598021265
97362.0,127911.0,97690.53092116443,0.0165197307222038,-29.845633004136687,1125.3812004166668,0.041811193992906615
97136.0,213753.0,97620.14766062568,0.0166810828523066,-61.085056139179095,1093.7580245833335,0.046510449034913526
97544.06,117721.0,97623.91843538402,0.0154456483743346,-85.22680159481908,1074.0094320833334,0.05356378172794063
97508.83,93948.0,97533.57644789328,0.016499062150429,-108.73794121818918,1045.1785904166666,0.027011391540652074
97402.87,125198.0,97474.87727746302,0.0166536429780295,-129.72878282120377,1031.5768195833334,0.017674169141874918
97620.74,143195.0,97445.64439743596,0.01659987239649,-143.80156152897175,1028.9284608333335,0.021615736682513154
97919.5,140167.0,97440.13680887032,0.016321659641572,-148.27834532392325,1024.1256595833336,0.030151320321737674
98182.4,126753.0,97440.09448098416,0.016209306567971,-142.8452419994826,1031.3632066666667,0.034077957267562464
98105.01,108033.0,97440.9608615772,0.0158271812029274,-134.2003259722025,1034.54629375,0.033507531404677104
97872.2,122616.0,97438.37048588863,0.0155395026087038,-124.18245096913756,1006.8791762500001,0.032995089031526925
97915.0,124751.0,97452.9204610303,0.0148121563060463,-112.0268094834768,1012.4762120833334,0.030362285170686232
98028.17,137435.0,97467.91516738349,0.0141964404361955,-97.38822135843614,1035.9115441666668,0.03158355812721325
98168.62,103401.0,97472.8884171061,0.0139752547506212,-80.60553973980971,1043.8366883333335,0.03028153233435127
97945.0,109281.0,97466.93158541148,0.0138220107613741,-68.97128074625887,1032.4814554166667,0.04176960718160355
97816.23,124787.0,97453.02254518624,0.0136884136178025,-63.11113661994356,1030.8350929166666,0.04300168242745506
97435.89,148001.0,97409.59108046934,0.0139841533139239,-65.3031720190452,1029.1076783333333,0.04868599304346921
96403.78,512340.0,97139.93186180832,0.0172109540608137,-103.74021732008292,1161.7959754166668,0.06488510910107953
96726.0,326307.0,97066.0859480765,0.0175453564987084,-129.98478642778673,1195.3183187500001,0.07784928354482284
96577.52,417886.0,96995.97818793304,0.017551465200184,-158.1266616302044,1226.3207483333333,0.07257831608596982
95900.01,443321.0,96620.00609622548,0.0234277278242619,-203.62568642751927,1280.2450241666668,0.1543808791760053
95734.77,345966.0,96444.44835366566,0.0258198047729902,-249.1376636620546,1209.5325666666668,0.15301161174613603
95747.57,275314.0,96175.55937109856,0.0298261663164985,-299.69998569471886,1193.9682395833333,0.16177757353884303
95832.36,161306.0,96063.29617617004,0.0308315676750747,-339.96738220496934,1195.31080125,0.19579831430730915
96120.92,146193.0,95934.55894894112,0.0325499700766717,-374.367104594182,1204.2485795833334,0.1924476145621582
96195.47,132981.0,95877.73683967227,0.0327985880102518,-394.3521008230899,1190.5745058333334,0.20829250981271574
96591.17,100363.0,95839.04408993204,0.0326974520944126,-400.98813589377454,1196.2341833333332,0.20497827717358785
96974.89,177370.0,95839.59620689791,0.0326570875453236,-381.6406239307718,1238.00789125,0.2631256064647328
97531.0,261366.0,95841.00042264162,0.032855510798396,-347.7461643141019,1300.0407658333334,0.2637903801246138
97518.28,239904.0,95840.3780749457,0.032755691902029,-308.6818717677718,1303.3220225,0.2623815418529227
96888.0,408353.0,95827.73640854558,0.0323496107110236,-275.8430898793167,1308.8400529166665,0.27082080882212073
97202.53,210194.0,95840.39181574434,0.0311606661047947,-245.3921469070316,1293.5086770833334,0.26976012347957606
97339.16,171885.0,95851.13148398802,0.0305160400198023,-209.0162928085961,1293.7358483333335,0.2850927620831773
97491.66,188029.0,95862.66093035007,0.0299964959710274,-171.93360746631845,1315.5358104166667,0.2854647410652586
97776.39,188111.0,95872.70308730064,0.0295508530478931,-131.4498043197059,1344.0666275,0.28939918645641854
98037.0,191929.0,95890.30404596738,0.0289564208744722,-90.6541613368816,1351.8627995833333,0.2888406511179575
97735.29,190111.0,95917.15127829523,0.0280931463999213,-52.161719886384375,1362.3760774999998,0.28850409729687515
97416.04890738813,291392.0,95908.14123461732,0.0283551543754793,-14.292719700538315,1370.3728720833333,0.28336861024618015
98205.0,310724.0,95872.46125518698,0.0294712856258226,25.62343573920589,1426.32451875,0.2857600227576676
98203.41,200361.0,95851.310465326,0.0305049162862025,61.901830914488535,1444.2549266666665,0.28329281152643665
98031.11,188966.0,95852.82837967743,0.0312854550279819,91.7632711207174,1428.57647625,0.27517874746487375
97850.0,220628.0,95895.537156813,0.0313562378587744,111.23184748112574,1334.5653566666667,0.27131862789820865
97222.22,392848.0,95908.68502121951,0.0314419572745968,116.02476193527424,1349.6455404166666,0.278096705818661
95340.0,691411.0,95638.91986741392,0.0363481500016987,77.87354232993113,1450.6188562500001,0.4689261149273662
95686.43,473616.0,95579.48077998847,0.037046651514128,-37.23637733948486,1643.28637875,0.4267041184971822
94850.0,511218.0,95444.5316744598,0.0395610795122034,-111.5158909787965,1700.1031708333337,0.43518472295963156
94856.67,397591.0,95213.6303412615,0.0432316647375127,-191.11108846947573,1746.3350783333335,0.4155486967245881
94400.0,398901.0,94923.8470000062,0.0481156317043355,-276.9366732612837,1827.8864587500002,0.42193990368687845
94498.35,332170.0,94678.07407224111,0.0515054343181632,-356.96752616554465,1878.05154375,0.4131431708494054
93564.0,385113.0,94195.59709694398,0.0595936559518771,-447.6317730024791,1969.3844545833335,0.4632555774641241
92600.19,470520.0,93897.0382460994,0.0623303705272342,-528.7107067482086,2079.46799125,0.4351712026011986
92820.0,376120.0,93357.27098672208,0.0704902500267359,-620.5745355754641,2118.64379,0.49772990322872296
92727.9,403293.0,93045.50723193932,0.0730704793563417,-699.7818938587136,2184.8249170833333,0.5382368236870088
93819.87,262725.0,92903.0159949124,0.0732257629165735,-749.025421865094,2189.0528208333335,0.5824705311113569
94408.76,176685.0,92742.10771288956,0.0743866494194526,-779.4940441343779,2203.41479375,0.5809945836861796
94234.59,158268.0,92597.82112594588,0.0745090484005361,-796.799107579665,2218.951987916667,0.5661148665168416
94048.49,179449.0,92454.11164178002,0.0745944670602356,-805.5949191880949,2215.8282258333334,0.566052323308879
94188.23,163308.0,92387.55424394712,0.0727100264894497,-801.3604793063434,2195.6624583333332,0.5682083295596394
94450.0,204243.0,92332.4569219474,0.070829927432226,-789.7795151583219,2176.8243354166666,0.5674821830364711
93500.08,444689.0,92224.87014709444,0.0698739680683884,-783.7325418639105,2197.7565925,0.5780258870951922
92326.31,566789.0,92087.71856964064,0.0687607568451978,-789.9413300023198,2336.7570841666666,0.5811069489661169
93064.0,473122.0,92100.26162383858,0.0637838536162023,-795.6947356605939,2343.2068187500004,0.5855625185500299
92272.72,560122.0,91975.68239462737,0.061898033782373,-818.0593247995782,2402.6537370833335,0.6192912136624515
91784.86,609826.0,91901.3673513966,0.0531619808152588,-880.5579821674817,2642.35433375,0.6213538659467119
91914.61,485462.0,91898.5713587603,0.048428539216501,-912.425736576192,2672.6861974999997,0.6219303342825147
91739.7,670185.0,91849.31711751156,0.0470244517369164,-922.061281192504,2664.756665833333,0.556257583272715
92316.71,645334.0,91823.46606883527,0.0449531624053681,-922.512810993368,2499.0418604166666,0.5417693068606
92692.0,507188.0,91917.66692096136,0.0406995482663665,-895.674284792723,2535.1395687500003,0.6071948048500293
93425.16,363028.0,91937.26351149072,0.0389844878229724,-858.7774712243463,2485.66790875,0.600846462459413
92000.0,525186.0,91792.80560899722,0.0399931612599919,-838.3360883447968,2503.16931375,0.6624347577729515
90791.1,649328.0,91260.78091633123,0.0458364021812637,-849.2629927642779,2620.6934333333334,0.6649961119218386
90850.45,391907.0,91082.5602124186,0.0475306154785191,-862.7594836020643,2576.9170366666667,0.6483782253467028
91543.86,244575.0,90954.76047167309,0.0479032089495949,-870.9080418218326,2477.4258999999997,0.6305545137274722
91588.0,204202.0,90860.77102158625,0.0489202246824866,-870.8351838573697,2410.780474166667,0.5709685789817982
91792.14,260031.0,90756.17096425367,0.0494897983792787,-864.0404138670658,2353.764284166667,0.5408812646525469
91824.34,278180.0,90798.29514182764,0.046257227278858,-838.4239994067977,2357.4100187500003,0.5260640955230962
92304.8,250574.0,90842.1304604307,0.0437450646003462,-797.4194169783007,2366.5807754166667,0.5274509304087389
92521.73,208049.0,90873.0200939183,0.0415572192094374,-752.7711189660158,2382.02714375,0.530574722623415
92500.0,203290.0,90905.64911575551,0.0392934394371948,-706.7829188449607,2403.692821666667,0.5304353183720028
92361.66,148553.0,91013.01793987908,0.0352051849939993,-657.5637275080104,2401.5276308333337,0.5268402993943095
92768.01,180847.0,91133.31735736255,0.0312280030600676,-602.6121261172075,2424.5825495833333,0.5319225495040336
93024.0,157950.0,91149.64202212692,0.0305348042157065,-537.1348539368009,2386.95405875,0.5266545124798276
93236.01,141301.0,91138.11620903836,0.0310940751001698,-469.8842095377535,2251.3107270833334,0.5111826616594666
93109.12,188700.0,91144.95932867934,0.0308538367688717,-404.45048423047297,2195.1313379166663,0.5056213419426556
93353.82,210265.0,91130.18579122452,0.0323577744747609,-335.99733544301614,2130.7006091666667,0.44892135708156916
93316.87,207140.0,91151.0117958375,0.0329712542988051,-275.70738581138824,1986.9988925,0.4600598722638974
92847.84,250007.0,91190.2637956598,0.0332756264681286,-220.96009423917943,1909.76495875,0.45772197252532826
93416.0,309505.0,91184.5244311639,0.0349799089543434,-159.86383076557436,1868.1419195833334,0.47790376108899585
94106.74,459927.0,91071.79300817852,0.0385175152615126,-88.54195579622441,1807.9901875000003,0.4410403981690489
